FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_WAC,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_WAC,CRS_DEP_TIME,DEP_TIME,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,DISTANCE
01/02/2022 00:00,HA,51,JFK,"New York, NY",NY,22,HNL,"Honolulu, HI",HI,2,1000,1225,1615,1756,0,0,4983
01/02/2022 00:00,NK,51,CLT,"Charlotte, NC",NC,36,LAS,"Las Vegas, NV",NV,85,1517,1634,1650,1806,0,0,1916
01/02/2022 00:00,WN,51,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1900,2216,2010,2340,0,0,239
01/02/2022 00:00,WN,51,MDW,"Chicago, IL",IL,41,DAL,"Dallas, TX",TX,74,1545,1758,1810,2053,0,0,793
01/02/2022 00:00,WN,51,PHL,"Philadelphia, PA",PA,23,MDW,"Chicago, IL",IL,41,1340,1527,1455,1637,0,0,668
01/03/2022 00:00,AS,51,ANC,"Anchorage, AK",AK,1,BRW,"Barrow, AK",AK,1,1342,1354,1538,1558,0,0,725
01/03/2022 00:00,B6,51,BOS,"Boston, MA",MA,13,MCO,"Orlando, FL",FL,33,715,714,1044,1036,0,0,1121
01/03/2022 00:00,G4,51,LAS,"Las Vegas, NV",NV,85,SCK,"Stockton, CA",CA,91,1450,1522,1611,1646,0,0,359
01/03/2022 00:00,HA,51,JFK,"New York, NY",NY,22,HNL,"Honolulu, HI",HI,2,1000,1001,1615,1628,0,0,4983
01/03/2022 00:00,NK,51,CLT,"Charlotte, NC",NC,36,LAS,"Las Vegas, NV",NV,85,1517,1632,1650,1809,0,0,1916
01/03/2022 00:00,WN,51,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1900,,2010,,1,0,239
01/03/2022 00:00,WN,51,MDW,"Chicago, IL",IL,41,DAL,"Dallas, TX",TX,74,1545,1651,1810,1856,0,0,793
01/03/2022 00:00,WN,51,PHL,"Philadelphia, PA",PA,23,MDW,"Chicago, IL",IL,41,1340,1411,1455,1513,0,0,668
01/04/2022 00:00,AS,51,ANC,"Anchorage, AK",AK,1,BRW,"Barrow, AK",AK,1,1435,1440,1632,1646,0,0,725
01/04/2022 00:00,B6,51,BOS,"Boston, MA",MA,13,MCO,"Orlando, FL",FL,33,715,724,1044,1028,0,0,1121
01/04/2022 00:00,G4,51,LAS,"Las Vegas, NV",NV,85,SCK,"Stockton, CA",CA,91,1543,1533,1704,1651,0,0,359
01/04/2022 00:00,HA,51,JFK,"New York, NY",NY,22,HNL,"Honolulu, HI",HI,2,1000,956,1610,1623,0,0,4983
01/04/2022 00:00,NK,51,CLT,"Charlotte, NC",NC,36,LAS,"Las Vegas, NV",NV,85,1517,1515,1650,1652,0,0,1916
01/05/2022 00:00,AS,51,ANC,"Anchorage, AK",AK,1,BRW,"Barrow, AK",AK,1,1435,1528,1632,1729,0,0,725
01/05/2022 00:00,B6,51,BOS,"Boston, MA",MA,13,MCO,"Orlando, FL",FL,33,825,826,1152,1140,0,0,1121
01/05/2022 00:00,HA,51,JFK,"New York, NY",NY,22,HNL,"Honolulu, HI",HI,2,1000,1000,1610,1608,0,0,4983
01/05/2022 00:00,NK,51,CLT,"Charlotte, NC",NC,36,LAS,"Las Vegas, NV",NV,85,2020,2057,2155,2252,0,0,1916
01/06/2022 00:00,AS,51,ANC,"Anchorage, AK",AK,1,BRW,"Barrow, AK",AK,1,1435,1434,1632,1649,0,0,725
01/01/2022 00:00,B6,52,MCO,"Orlando, FL",FL,33,BOS,"Boston, MA",MA,13,730,,1027,,1,0,1121
01/01/2022 00:00,WN,52,DAL,"Dallas, TX",TX,74,DCA,"Washington, DC",VA,38,1040,1132,1420,1459,0,0,1184
01/02/2022 00:00,B6,52,MCO,"Orlando, FL",FL,33,BOS,"Boston, MA",MA,13,730,,1027,,1,0,1121
01/03/2022 00:00,B6,52,MCO,"Orlando, FL",FL,33,BOS,"Boston, MA",MA,13,730,,1027,,1,0,1121
01/03/2022 00:00,G4,52,LAS,"Las Vegas, NV",NV,85,SGF,"Springfield, MO",MO,64,600,604,1046,1048,0,0,1209
01/04/2022 00:00,AS,52,ANC,"Anchorage, AK",AK,1,SCC,"Deadhorse, AK",AK,1,1545,1538,1730,1726,0,0,626
01/04/2022 00:00,B6,52,MCO,"Orlando, FL",FL,33,BOS,"Boston, MA",MA,13,730,741,1027,1037,0,0,1121
01/05/2022 00:00,B6,52,MCO,"Orlando, FL",FL,33,BOS,"Boston, MA",MA,13,804,803,1100,1101,0,0,1121
01/06/2022 00:00,AS,52,ANC,"Anchorage, AK",AK,1,SCC,"Deadhorse, AK",AK,1,1545,,1730,,1,0,626
01/06/2022 00:00,B6,52,MCO,"Orlando, FL",FL,33,BOS,"Boston, MA",MA,13,804,759,1100,1028,0,0,1121
01/01/2022 00:00,AS,53,EWR,"Newark, NJ",NJ,21,PDX,"Portland, OR",OR,92,1830,1828,2158,2145,0,0,2434
01/01/2022 00:00,B6,53,JFK,"New York, NY",NY,22,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1336,1557,1645,1852,0,0,1028
01/01/2022 00:00,G4,53,LAS,"Las Vegas, NV",NV,85,RNO,"Reno, NV",NV,85,1605,1732,1725,1853,0,0,345
01/01/2022 00:00,HA,53,SFO,"San Francisco, CA",CA,91,HNL,"Honolulu, HI",HI,2,800,,1145,,1,0,2398
01/01/2022 00:00,WN,53,MCO,"Orlando, FL",FL,33,PVD,"Providence, RI",RI,15,2215,2244,50,125,0,0,1072
01/02/2022 00:00,AS,53,EWR,"Newark, NJ",NJ,21,PDX,"Portland, OR",OR,92,1830,,2158,,1,0,2434
01/02/2022 00:00,B6,53,JFK,"New York, NY",NY,22,PBI,"West Palm Beach/Palm Beach, FL",FL,33,801,1019,1111,1329,0,0,1028
01/02/2022 00:00,G4,53,LAS,"Las Vegas, NV",NV,85,RNO,"Reno, NV",NV,85,605,603,725,724,0,0,345
01/02/2022 00:00,HA,53,SFO,"San Francisco, CA",CA,91,HNL,"Honolulu, HI",HI,2,800,,1145,,1,0,2398
01/03/2022 00:00,AS,53,EWR,"Newark, NJ",NJ,21,PDX,"Portland, OR",OR,92,1830,1839,2158,2208,0,0,2434
01/03/2022 00:00,B6,53,JFK,"New York, NY",NY,22,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1336,1328,1645,1623,0,0,1028
01/03/2022 00:00,HA,53,SFO,"San Francisco, CA",CA,91,HNL,"Honolulu, HI",HI,2,800,858,1145,1233,0,0,2398
01/04/2022 00:00,AS,53,EWR,"Newark, NJ",NJ,21,PDX,"Portland, OR",OR,92,1905,1927,2230,2234,0,0,2434
01/04/2022 00:00,B6,53,JFK,"New York, NY",NY,22,PBI,"West Palm Beach/Palm Beach, FL",FL,33,801,817,1111,1121,0,0,1028
01/04/2022 00:00,WN,53,BWI,"Baltimore, MD",MD,35,DAL,"Dallas, TX",TX,74,1550,1643,1820,1923,0,0,1209
01/04/2022 00:00,WN,53,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1900,2031,2010,2124,0,0,239
01/04/2022 00:00,WN,53,HOU,"Houston, TX",TX,74,CRP,"Corpus Christi, TX",TX,74,2110,2258,2210,2343,0,0,187
01/04/2022 00:00,WN,53,MIA,"Miami, FL",FL,33,BWI,"Baltimore, MD",MD,35,1220,1313,1450,1531,0,0,946
01/05/2022 00:00,AS,53,EWR,"Newark, NJ",NJ,21,PDX,"Portland, OR",OR,92,1905,1913,2230,2221,0,0,2434
01/05/2022 00:00,B6,53,JFK,"New York, NY",NY,22,PBI,"West Palm Beach/Palm Beach, FL",FL,33,559,548,856,832,0,0,1028
01/05/2022 00:00,WN,53,BWI,"Baltimore, MD",MD,35,DAL,"Dallas, TX",TX,74,1550,1628,1820,1901,0,0,1209
01/05/2022 00:00,WN,53,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,1900,2018,2010,2115,0,0,239
01/05/2022 00:00,WN,53,HOU,"Houston, TX",TX,74,CRP,"Corpus Christi, TX",TX,74,2110,2148,2210,2230,0,0,187
01/05/2022 00:00,WN,53,MIA,"Miami, FL",FL,33,BWI,"Baltimore, MD",MD,35,1220,1258,1450,1530,0,0,946
01/06/2022 00:00,AS,53,EWR,"Newark, NJ",NJ,21,PDX,"Portland, OR",OR,92,1905,2100,2230,30,0,0,2434
01/06/2022 00:00,B6,53,JFK,"New York, NY",NY,22,PBI,"West Palm Beach/Palm Beach, FL",FL,33,730,730,1034,1041,0,0,1028
01/01/2022 00:00,B6,54,PBI,"West Palm Beach/Palm Beach, FL",FL,33,JFK,"New York, NY",NY,22,715,715,954,1013,0,0,1028
01/01/2022 00:00,G4,54,RNO,"Reno, NV",NV,85,LAS,"Las Vegas, NV",NV,85,1810,1947,1921,2058,0,0,345
01/01/2022 00:00,HA,54,HNL,"Honolulu, HI",HI,2,SFO,"San Francisco, CA",CA,91,1315,,2030,,1,0,2398
01/01/2022 00:00,NK,54,EWR,"Newark, NJ",NJ,21,MYR,"Myrtle Beach, SC",SC,37,1236,1233,1430,1411,0,0,550
01/01/2022 00:00,WN,54,MDW,"Chicago, IL",IL,41,PHL,"Philadelphia, PA",PA,23,1535,,1825,,1,0,668
01/01/2022 00:00,WN,54,PHL,"Philadelphia, PA",PA,23,MCO,"Orlando, FL",FL,33,1905,1921,2140,2204,0,0,861
01/02/2022 00:00,B6,54,PBI,"West Palm Beach/Palm Beach, FL",FL,33,JFK,"New York, NY",NY,22,715,1007,954,1253,0,0,1028
01/02/2022 00:00,G4,54,RNO,"Reno, NV",NV,85,LAS,"Las Vegas, NV",NV,85,815,856,926,958,0,0,345
01/02/2022 00:00,HA,54,HNL,"Honolulu, HI",HI,2,SFO,"San Francisco, CA",CA,91,1315,1419,2030,2146,0,0,2398
01/02/2022 00:00,NK,54,EWR,"Newark, NJ",NJ,21,MYR,"Myrtle Beach, SC",SC,37,1236,1337,1430,1521,0,0,550
01/03/2022 00:00,AS,54,SCC,"Deadhorse, AK",AK,1,ANC,"Anchorage, AK",AK,1,820,802,1000,942,0,0,626
01/03/2022 00:00,B6,54,PBI,"West Palm Beach/Palm Beach, FL",FL,33,JFK,"New York, NY",NY,22,715,756,954,1044,0,0,1028
01/03/2022 00:00,NK,54,EWR,"Newark, NJ",NJ,21,MYR,"Myrtle Beach, SC",SC,37,1236,1247,1430,1501,0,0,550
01/04/2022 00:00,AS,54,SCC,"Deadhorse, AK",AK,1,ANC,"Anchorage, AK",AK,1,820,807,955,939,0,0,626
01/04/2022 00:00,B6,54,PBI,"West Palm Beach/Palm Beach, FL",FL,33,JFK,"New York, NY",NY,22,715,725,954,952,0,0,1028
01/04/2022 00:00,NK,54,EWR,"Newark, NJ",NJ,21,MYR,"Myrtle Beach, SC",SC,37,1236,1227,1430,1409,0,0,550
01/05/2022 00:00,AS,54,SCC,"Deadhorse, AK",AK,1,ANC,"Anchorage, AK",AK,1,820,,955,,1,0,626
01/05/2022 00:00,B6,54,PBI,"West Palm Beach/Palm Beach, FL",FL,33,JFK,"New York, NY",NY,22,715,712,954,1002,0,0,1028
01/05/2022 00:00,G4,54,LAS,"Las Vegas, NV",NV,85,RNO,"Reno, NV",NV,85,1105,1057,1228,1214,0,0,345
01/05/2022 00:00,NK,54,EWR,"Newark, NJ",NJ,21,MYR,"Myrtle Beach, SC",SC,37,1236,1228,1426,1433,0,0,550
01/06/2022 00:00,AS,54,SCC,"Deadhorse, AK",AK,1,ANC,"Anchorage, AK",AK,1,820,,955,,1,0,626
01/06/2022 00:00,B6,54,PBI,"West Palm Beach/Palm Beach, FL",FL,33,JFK,"New York, NY",NY,22,715,707,954,930,0,0,1028
01/01/2022 00:00,G4,55,SCK,"Stockton, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1411,1431,1520,1546,0,0,359
01/01/2022 00:00,HA,55,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,1205,,1550,,1,0,2486
01/01/2022 00:00,NK,55,MYR,"Myrtle Beach, SC",SC,37,EWR,"Newark, NJ",NJ,21,949,945,1139,1123,0,0,550
01/02/2022 00:00,G4,55,LAS,"Las Vegas, NV",NV,85,SBN,"South Bend, IN",IN,42,645,640,1312,1305,0,0,1594
01/02/2022 00:00,HA,55,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,1205,,1550,,1,0,2486
01/02/2022 00:00,NK,55,MYR,"Myrtle Beach, SC",SC,37,EWR,"Newark, NJ",NJ,21,949,1129,1139,1308,0,0,550
01/02/2022 00:00,WN,55,CHS,"Charleston, SC",SC,37,DAL,"Dallas, TX",TX,74,1710,1759,1905,2008,0,0,977
01/02/2022 00:00,WN,55,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,2000,2100,2110,2210,0,0,239
01/02/2022 00:00,WN,55,HOU,"Houston, TX",TX,74,CRP,"Corpus Christi, TX",TX,74,2200,2315,2300,2358,0,0,187
01/02/2022 00:00,WN,55,MDW,"Chicago, IL",IL,41,CHS,"Charleston, SC",SC,37,1330,1414,1635,1713,0,0,745
01/02/2022 00:00,WN,55,SEA,"Seattle, WA",WA,93,MDW,"Chicago, IL",IL,41,630,811,1230,1531,0,0,1733
01/03/2022 00:00,AS,55,ANC,"Anchorage, AK",AK,1,SCC,"Deadhorse, AK",AK,1,550,543,733,730,0,0,626
01/03/2022 00:00,G4,55,SCK,"Stockton, CA",CA,91,LAS,"Las Vegas, NV",NV,85,2201,2217,2310,2330,0,0,359
01/03/2022 00:00,HA,55,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,1205,1302,1550,1705,0,0,2486
01/03/2022 00:00,NK,55,MYR,"Myrtle Beach, SC",SC,37,EWR,"Newark, NJ",NJ,21,949,949,1139,1124,0,0,550
01/03/2022 00:00,WN,55,CHS,"Charleston, SC",SC,37,DAL,"Dallas, TX",TX,74,1710,1930,1905,2118,0,0,977
01/03/2022 00:00,WN,55,DAL,"Dallas, TX",TX,74,HOU,"Houston, TX",TX,74,2000,2210,2110,2305,0,0,239
01/03/2022 00:00,WN,55,HOU,"Houston, TX",TX,74,CRP,"Corpus Christi, TX",TX,74,2200,2347,2300,34,0,0,187
01/03/2022 00:00,WN,55,MDW,"Chicago, IL",IL,41,CHS,"Charleston, SC",SC,37,1330,1536,1635,1849,0,0,745
01/03/2022 00:00,WN,55,SEA,"Seattle, WA",WA,93,MDW,"Chicago, IL",IL,41,630,,1230,,1,0,1733
01/04/2022 00:00,AS,55,ANC,"Anchorage, AK",AK,1,SCC,"Deadhorse, AK",AK,1,545,537,733,728,0,0,626
01/04/2022 00:00,G4,55,SCK,"Stockton, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1749,1737,1858,1846,0,0,359
01/04/2022 00:00,HA,55,LAX,"Los Angeles, CA",CA,91,OGG,"Kahului, HI",HI,2,1205,1205,1550,1552,0,0,2486
01/04/2022 00:00,NK,55,MYR,"Myrtle Beach, SC",SC,37,EWR,"Newark, NJ",NJ,21,949,952,1139,1137,0,0,550
01/05/2022 00:00,AS,55,ANC,"Anchorage, AK",AK,1,SCC,"Deadhorse, AK",AK,1,545,,733,,1,0,626
01/05/2022 00:00,G4,55,RNO,"Reno, NV",NV,85,LAS,"Las Vegas, NV",NV,85,1313,1312,1424,1425,0,0,345
01/05/2022 00:00,NK,55,MYR,"Myrtle Beach, SC",SC,37,EWR,"Newark, NJ",NJ,21,949,949,1141,1133,0,0,550
01/06/2022 00:00,AS,55,ANC,"Anchorage, AK",AK,1,SCC,"Deadhorse, AK",AK,1,545,,733,,1,0,626
01/01/2022 00:00,AS,56,ATL,"Atlanta, GA",GA,34,SEA,"Seattle, WA",WA,93,900,1030,1140,1300,0,0,2182
01/01/2022 00:00,B6,56,LAS,"Las Vegas, NV",NV,85,EWR,"Newark, NJ",NJ,21,1037,,1826,,1,0,2227
01/01/2022 00:00,HA,56,OGG,"Kahului, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2155,,500,,1,0,2486
01/01/2022 00:00,WN,56,DEN,"Denver, CO",CO,82,SAT,"San Antonio, TX",TX,74,600,,915,,1,0,794
01/02/2022 00:00,AS,56,ATL,"Atlanta, GA",GA,34,SEA,"Seattle, WA",WA,93,900,930,1140,1208,0,0,2182
01/02/2022 00:00,B6,56,LAS,"Las Vegas, NV",NV,85,EWR,"Newark, NJ",NJ,21,1037,1032,1826,1825,0,0,2227
01/02/2022 00:00,HA,56,OGG,"Kahului, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2155,2304,500,619,0,0,2486
01/03/2022 00:00,AS,56,ATL,"Atlanta, GA",GA,34,SEA,"Seattle, WA",WA,93,900,917,1140,1148,0,0,2182
01/03/2022 00:00,B6,56,LAS,"Las Vegas, NV",NV,85,EWR,"Newark, NJ",NJ,21,1037,,1826,,1,0,2227
01/03/2022 00:00,G4,56,SGF,"Springfield, MO",MO,64,LAS,"Las Vegas, NV",NV,85,1131,1135,1241,1244,0,0,1209
01/03/2022 00:00,HA,56,OGG,"Kahului, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2155,2208,500,525,0,0,2486
01/04/2022 00:00,B6,56,LAS,"Las Vegas, NV",NV,85,EWR,"Newark, NJ",NJ,21,1037,,1826,,1,0,2227
01/04/2022 00:00,HA,56,OGG,"Kahului, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2140,2157,500,508,0,0,2486
01/05/2022 00:00,B6,56,LAS,"Las Vegas, NV",NV,85,EWR,"Newark, NJ",NJ,21,1055,1114,1844,1841,0,0,2227
01/06/2022 00:00,AS,56,SJC,"San Jose, CA",CA,91,PDX,"Portland, OR",OR,92,1110,,1259,,1,0,569
01/06/2022 00:00,B6,56,LAS,"Las Vegas, NV",NV,85,EWR,"Newark, NJ",NJ,21,1055,1047,1844,1906,0,0,2227
01/01/2022 00:00,B6,57,EWR,"Newark, NJ",NJ,21,LAS,"Las Vegas, NV",NV,85,1008,1108,1322,1343,0,0,2227
01/01/2022 00:00,WN,57,PHX,"Phoenix, AZ",AZ,81,MKE,"Milwaukee, WI",WI,45,2030,2046,50,55,0,0,1460
01/02/2022 00:00,B6,57,EWR,"Newark, NJ",NJ,21,LAS,"Las Vegas, NV",NV,85,1008,1021,1322,1315,0,0,2227
01/02/2022 00:00,G4,57,LAS,"Las Vegas, NV",NV,85,SMX,"Santa Maria, CA",CA,91,1026,1305,1143,1415,0,0,310
01/03/2022 00:00,B6,57,EWR,"Newark, NJ",NJ,21,LAS,"Las Vegas, NV",NV,85,1008,,1322,,1,0,2227
01/03/2022 00:00,G4,57,LAS,"Las Vegas, NV",NV,85,SMX,"Santa Maria, CA",CA,91,1555,,1712,,1,0,310
01/04/2022 00:00,B6,57,EWR,"Newark, NJ",NJ,21,LAS,"Las Vegas, NV",NV,85,1008,1217,1322,1517,0,0,2227
01/05/2022 00:00,AS,57,LAX,"Los Angeles, CA",CA,91,TPA,"Tampa, FL",FL,33,1450,1440,2218,2201,0,0,2158
01/05/2022 00:00,B6,57,EWR,"Newark, NJ",NJ,21,LAS,"Las Vegas, NV",NV,85,1050,1050,1358,1336,0,0,2227
01/06/2022 00:00,B6,57,EWR,"Newark, NJ",NJ,21,LAS,"Las Vegas, NV",NV,85,1050,1044,1358,1319,0,0,2227
01/01/2022 00:00,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1330,1318,2048,2033,0,0,2504
01/01/2022 00:00,AS,58,PDX,"Portland, OR",OR,92,ONT,"Ontario, CA",CA,91,845,839,1100,1045,0,0,838
01/01/2022 00:00,NK,58,EWR,"Newark, NJ",NJ,21,MCO,"Orlando, FL",FL,33,1910,1909,2204,2231,0,0,937
01/02/2022 00:00,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1330,1333,2048,2058,0,0,2504
01/02/2022 00:00,AS,58,PDX,"Portland, OR",OR,92,ONT,"Ontario, CA",CA,91,845,837,1100,1044,0,0,838
01/02/2022 00:00,G4,58,SMX,"Santa Maria, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1228,1458,1333,1554,0,0,310
01/02/2022 00:00,NK,58,EWR,"Newark, NJ",NJ,21,MCO,"Orlando, FL",FL,33,1910,1906,2204,2227,0,0,937
01/02/2022 00:00,WN,58,DAL,"Dallas, TX",TX,74,LAS,"Las Vegas, NV",NV,85,2155,35,2255,114,0,0,1067
01/02/2022 00:00,WN,58,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,2000,2212,2105,2335,0,0,239
01/03/2022 00:00,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1330,1324,2048,2047,0,0,2504
01/03/2022 00:00,AS,58,PDX,"Portland, OR",OR,92,ONT,"Ontario, CA",CA,91,845,,1100,,1,0,838
01/03/2022 00:00,NK,58,EWR,"Newark, NJ",NJ,21,MCO,"Orlando, FL",FL,33,1910,1904,2204,2217,0,0,937
01/03/2022 00:00,WN,58,DAL,"Dallas, TX",TX,74,LAS,"Las Vegas, NV",NV,85,2155,19,2255,106,0,0,1067
01/03/2022 00:00,WN,58,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,2000,2139,2105,2316,0,0,239
01/04/2022 00:00,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1522,1514,2241,2234,0,0,2504
01/04/2022 00:00,AS,58,SEA,"Seattle, WA",WA,93,JFK,"New York, NY",NY,22,2340,1,754,803,0,0,2422
01/04/2022 00:00,NK,58,EWR,"Newark, NJ",NJ,21,MCO,"Orlando, FL",FL,33,1910,1901,2204,2220,0,0,937
01/05/2022 00:00,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1522,1512,2241,2225,0,0,2504
01/05/2022 00:00,AS,58,SEA,"Seattle, WA",WA,93,JFK,"New York, NY",NY,22,2340,24,754,817,0,0,2422
01/05/2022 00:00,NK,58,EWR,"Newark, NJ",NJ,21,MCO,"Orlando, FL",FL,33,615,707,911,1039,0,0,937
01/06/2022 00:00,AA,58,KOA,"Kona, HI",HI,2,LAX,"Los Angeles, CA",CA,91,1522,1512,2241,2225,0,0,2504
01/06/2022 00:00,AS,58,SEA,"Seattle, WA",WA,93,JFK,"New York, NY",NY,22,2340,,754,,1,0,2422
01/01/2022 00:00,AA,59,LAX,"Los Angeles, CA",CA,91,KOA,"Kona, HI",HI,2,802,801,1156,1123,0,0,2504
01/01/2022 00:00,HA,59,SMF,"Sacramento, CA",CA,91,OGG,"Kahului, HI",HI,2,845,935,1220,1252,0,0,2404
01/01/2022 00:00,NK,59,MCO,"Orlando, FL",FL,33,EWR,"Newark, NJ",NJ,21,1315,1450,1557,1718,0,0,937
01/01/2022 00:00,WN,59,MCO,"Orlando, FL",FL,33,ROC,"Rochester, NY",NY,22,1155,1218,1435,1440,0,0,1033
01/01/2022 00:00,WN,59,PHX,"Phoenix, AZ",AZ,81,MCO,"Orlando, FL",FL,33,515,521,1110,1117,0,0,1849
01/02/2022 00:00,AA,59,LAX,"Los Angeles, CA",CA,91,KOA,"Kona, HI",HI,2,802,817,1156,1143,0,0,2504
01/02/2022 00:00,G4,59,LAS,"Las Vegas, NV",NV,85,SNA,"Santa Ana, CA",CA,91,840,831,941,1004,0,0,226
01/02/2022 00:00,HA,59,SMF,"Sacramento, CA",CA,91,OGG,"Kahului, HI",HI,2,845,1015,1220,1346,0,0,2404
01/02/2022 00:00,NK,59,MCO,"Orlando, FL",FL,33,EWR,"Newark, NJ",NJ,21,1315,1426,1557,1707,0,0,937
01/03/2022 00:00,AA,59,LAX,"Los Angeles, CA",CA,91,KOA,"Kona, HI",HI,2,802,752,1156,1125,0,0,2504
01/03/2022 00:00,G4,59,LAS,"Las Vegas, NV",NV,85,SNA,"Santa Ana, CA",CA,91,714,737,815,838,0,0,226
01/03/2022 00:00,HA,59,SMF,"Sacramento, CA",CA,91,OGG,"Kahului, HI",HI,2,845,1059,1220,1449,0,0,2404
01/03/2022 00:00,NK,59,MCO,"Orlando, FL",FL,33,EWR,"Newark, NJ",NJ,21,1315,1333,1557,1625,0,0,937
01/04/2022 00:00,AA,59,LAX,"Los Angeles, CA",CA,91,KOA,"Kona, HI",HI,2,945,942,1337,1304,0,0,2504
01/04/2022 00:00,AS,59,PDX,"Portland, OR",OR,92,PHX,"Phoenix, AZ",AZ,81,700,,1034,,1,0,1009
01/04/2022 00:00,HA,59,SMF,"Sacramento, CA",CA,91,OGG,"Kahului, HI",HI,2,830,953,1215,1313,0,0,2404
01/04/2022 00:00,NK,59,MCO,"Orlando, FL",FL,33,EWR,"Newark, NJ",NJ,21,1315,1311,1557,1537,0,0,937
01/05/2022 00:00,AA,59,LAX,"Los Angeles, CA",CA,91,KOA,"Kona, HI",HI,2,945,942,1337,1315,0,0,2504
01/05/2022 00:00,AS,59,PDX,"Portland, OR",OR,92,PHX,"Phoenix, AZ",AZ,81,700,,1034,,1,0,1009
01/05/2022 00:00,HA,59,SMF,"Sacramento, CA",CA,91,OGG,"Kahului, HI",HI,2,830,845,1215,1207,0,0,2404
01/05/2022 00:00,NK,59,MCO,"Orlando, FL",FL,33,EWR,"Newark, NJ",NJ,21,1212,1221,1450,1444,0,0,937
01/06/2022 00:00,AA,59,LAX,"Los Angeles, CA",CA,91,KOA,"Kona, HI",HI,2,945,939,1337,1259,0,0,2504
01/06/2022 00:00,AS,59,PDX,"Portland, OR",OR,92,PHX,"Phoenix, AZ",AZ,81,700,702,1034,1021,0,0,1009
01/01/2022 00:00,AS,60,JNU,"Juneau, AK",AK,1,KTN,"Ketchikan, AK",AK,1,714,713,827,834,0,0,234
01/01/2022 00:00,AS,60,KTN,"Ketchikan, AK",AK,1,SEA,"Seattle, WA",WA,93,914,948,1210,1236,0,0,680
01/01/2022 00:00,HA,60,OGG,"Kahului, HI",HI,2,SMF,"Sacramento, CA",CA,91,1350,1507,2100,2220,0,0,2404
01/01/2022 00:00,WN,60,SAV,"Savannah, GA",GA,34,BNA,"Nashville, TN",TN,54,1130,1124,1155,1149,0,0,417
01/02/2022 00:00,AS,60,KTN,"Ketchikan, AK",AK,1,SEA,"Seattle, WA",WA,93,914,904,1210,1211,0,0,680
01/02/2022 00:00,G4,60,SNA,"Santa Ana, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1656,1740,1755,1841,0,0,226
01/02/2022 00:00,HA,60,OGG,"Kahului, HI",HI,2,SMF,"Sacramento, CA",CA,91,1350,1641,2100,2353,0,0,2404
01/03/2022 00:00,AS,60,JNU,"Juneau, AK",AK,1,KTN,"Ketchikan, AK",AK,1,710,853,823,1005,0,0,234
01/03/2022 00:00,AS,60,KTN,"Ketchikan, AK",AK,1,SEA,"Seattle, WA",WA,93,910,1036,1207,1316,0,0,680
01/03/2022 00:00,G4,60,SNA,"Santa Ana, CA",CA,91,LAS,"Las Vegas, NV",NV,85,1541,1721,1640,1818,0,0,226
01/03/2022 00:00,HA,60,OGG,"Kahului, HI",HI,2,SMF,"Sacramento, CA",CA,91,1350,1543,2100,2250,0,0,2404
01/04/2022 00:00,AS,60,JNU,"Juneau, AK",AK,1,KTN,"Ketchikan, AK",AK,1,712,728,822,829,0,0,234
01/04/2022 00:00,AS,60,KTN,"Ketchikan, AK",AK,1,SEA,"Seattle, WA",WA,93,909,910,1205,1202,0,0,680
01/04/2022 00:00,HA,60,OGG,"Kahului, HI",HI,2,SMF,"Sacramento, CA",CA,91,1350,1344,2100,2042,0,0,2404
01/04/2022 00:00,WN,60,HOU,"Houston, TX",TX,74,DAL,"Dallas, TX",TX,74,2100,2315,2205,11,0,0,239
